side,target_atr,stop_atr,target_ticks,stop_ticks,horizon,n,ties,tie_rate,target_first,stop_first,unresolved,gap_ns_median
1,4.0,0.75,99.22457156297757,18.604607168058294,30,95,0,0.0,0,0,0,
1,4.0,0.75,99.22457156297757,18.604607168058294,60,67,0,0.0,0,0,0,
1,4.0,1.0,99.22457156297757,24.806142890744393,15,113,0,0.0,0,0,0,
1,4.0,1.0,99.22457156297757,24.806142890744393,30,95,0,0.0,0,0,0,
1,4.0,1.0,99.22457156297757,24.806142890744393,60,67,0,0.0,0,0,0,
1,4.0,1.5,99.22457156297757,37.20921433611659,15,113,0,0.0,0,0,0,
1,4.0,1.5,99.22457156297757,37.20921433611659,30,95,0,0.0,0,0,0,
1,4.0,1.5,99.22457156297757,37.20921433611659,60,67,0,0.0,0,0,0,
1,0.75,0.5,25.844345175151737,17.229563450101157,15,212,6,0.02830188679245283,1,5,0,162175219172.0
1,0.75,0.5,25.844345175151737,17.229563450101157,30,212,6,0.02830188679245283,1,5,0,162175219172.0
1,0.75,0.5,25.844345175151737,17.229563450101157,60,212,6,0.02830188679245283,1,5,0,162175219172.0
1,0.75,0.75,25.844345175151737,25.844345175151737,15,212,6,0.02830188679245283,1,5,0,161399282335.0
1,0.75,0.75,25.844345175151737,25.844345175151737,30,212,6,0.02830188679245283,1,5,0,161399282335.0
1,0.75,0.75,25.844345175151737,25.844345175151737,60,212,6,0.02830188679245283,1,5,0,161399282335.0
1,0.75,1.0,25.844345175151737,34.459126900202314,15,212,2,0.009433962264150943,0,2,0,178790527890.0
1,0.75,1.0,25.844345175151737,34.459126900202314,30,212,2,0.009433962264150943,0,2,0,178790527890.0
1,0.75,1.0,25.844345175151737,34.459126900202314,60,212,2,0.009433962264150943,0,2,0,178790527890.0
1,0.75,1.5,25.844345175151737,51.688690350303474,15,212,0,0.0,0,0,0,
1,0.75,1.5,25.844345175151737,51.688690350303474,30,212,0,0.0,0,0,0,
1,0.75,1.5,25.844345175151737,51.688690350303474,60,212,0,0.0,0,0,0,
1,1.0,0.5,34.459126900202314,17.229563450101157,15,212,2,0.009433962264150943,0,2,0,238548880774.0
1,1.0,0.5,34.459126900202314,17.229563450101157,30,212,2,0.009433962264150943,0,2,0,238548880774.0
1,1.0,0.5,34.459126900202314,17.229563450101157,60,212,2,0.009433962264150943,0,2,0,238548880774.0
1,1.0,0.75,34.459126900202314,25.844345175151737,15,212,2,0.009433962264150943,0,2,0,238017862312.0
1,1.0,0.75,34.459126900202314,25.844345175151737,30,212,2,0.009433962264150943,0,2,0,238017862312.0
1,1.0,0.75,34.459126900202314,25.844345175151737,60,212,2,0.009433962264150943,0,2,0,238017862312.0
1,1.0,1.0,34.459126900202314,34.459126900202314,15,212,1,0.0047169811320754715,0,1,0,231615182518.0
1,1.0,1.0,34.459126900202314,34.459126900202314,30,212,1,0.0047169811320754715,0,1,0,231615182518.0
1,1.0,1.0,34.459126900202314,34.459126900202314,60,212,1,0.0047169811320754715,0,1,0,231615182518.0
1,1.0,1.5,34.459126900202314,51.688690350303474,15,212,0,0.0,0,0,0,
1,1.0,1.5,34.459126900202314,51.688690350303474,30,212,0,0.0,0,0,0,
1,1.0,1.5,34.459126900202314,51.688690350303474,60,212,0,0.0,0,0,0,
1,1.5,0.5,51.688690350303474,17.229563450101157,15,212,0,0.0,0,0,0,
1,1.5,0.5,51.688690350303474,17.229563450101157,30,212,0,0.0,0,0,0,
1,1.5,0.5,51.688690350303474,17.229563450101157,60,212,0,0.0,0,0,0,
1,1.5,0.75,51.688690350303474,25.844345175151737,15,212,0,0.0,0,0,0,
1,1.5,0.75,51.688690350303474,25.844345175151737,30,212,0,0.0,0,0,0,
1,1.5,0.75,51.688690350303474,25.844345175151737,60,212,0,0.0,0,0,0,
1,1.5,1.0,51.688690350303474,34.459126900202314,15,212,0,0.0,0,0,0,
1,1.5,1.0,51.688690350303474,34.459126900202314,30,212,0,0.0,0,0,0,
1,1.5,1.0,51.688690350303474,34.459126900202314,60,212,0,0.0,0,0,0,
1,1.5,1.5,51.688690350303474,51.688690350303474,15,212,0,0.0,0,0,0,
1,1.5,1.5,51.688690350303474,51.688690350303474,30,212,0,0.0,0,0,0,
1,1.5,1.5,51.688690350303474,51.688690350303474,60,212,0,0.0,0,0,0,
1,2.0,0.5,68.91825380040463,17.229563450101157,15,212,0,0.0,0,0,0,
1,2.0,0.5,68.91825380040463,17.229563450101157,30,212,0,0.0,0,0,0,
1,2.0,0.5,68.91825380040463,17.229563450101157,60,212,0,0.0,0,0,0,
1,2.0,0.75,68.91825380040463,25.844345175151737,15,212,0,0.0,0,0,0,
1,2.0,0.75,68.91825380040463,25.844345175151737,30,212,0,0.0,0,0,0,
1,2.0,0.75,68.91825380040463,25.844345175151737,60,212,0,0.0,0,0,0,
1,2.0,1.0,68.91825380040463,34.459126900202314,15,212,0,0.0,0,0,0,
1,2.0,1.0,68.91825380040463,34.459126900202314,30,212,0,0.0,0,0,0,
1,2.0,1.0,68.91825380040463,34.459126900202314,60,212,0,0.0,0,0,0,
1,2.0,1.5,68.91825380040463,51.688690350303474,15,212,0,0.0,0,0,0,
1,2.0,1.5,68.91825380040463,51.688690350303474,30,212,0,0.0,0,0,0,
1,2.0,1.5,68.91825380040463,51.688690350303474,60,212,0,0.0,0,0,0,
1,3.0,0.5,103.37738070060695,17.229563450101157,15,212,0,0.0,0,0,0,
1,3.0,0.5,103.37738070060695,17.229563450101157,30,212,0,0.0,0,0,0,
1,3.0,0.5,103.37738070060695,17.229563450101157,60,212,0,0.0,0,0,0,
1,3.0,0.75,103.37738070060695,25.844345175151737,15,212,0,0.0,0,0,0,
1,3.0,0.75,103.37738070060695,25.844345175151737,30,212,0,0.0,0,0,0,
1,3.0,0.75,103.37738070060695,25.844345175151737,60,212,0,0.0,0,0,0,
1,3.0,1.0,103.37738070060695,34.459126900202314,15,212,0,0.0,0,0,0,
1,3.0,1.0,103.37738070060695,34.459126900202314,30,212,0,0.0,0,0,0,
1,3.0,1.0,103.37738070060695,34.459126900202314,60,212,0,0.0,0,0,0,
1,3.0,1.5,103.37738070060695,51.688690350303474,15,212,0,0.0,0,0,0,
1,3.0,1.5,103.37738070060695,51.688690350303474,30,212,0,0.0,0,0,0,
1,3.0,1.5,103.37738070060695,51.688690350303474,60,212,0,0.0,0,0,0,
1,4.0,0.5,137.83650760080926,17.229563450101157,15,212,0,0.0,0,0,0,
1,4.0,0.5,137.83650760080926,17.229563450101157,30,212,0,0.0,0,0,0,
1,4.0,0.5,137.83650760080926,17.229563450101157,60,212,0,0.0,0,0,0,
1,4.0,0.75,137.83650760080926,25.844345175151737,15,212,0,0.0,0,0,0,
1,4.0,0.75,137.83650760080926,25.844345175151737,30,212,0,0.0,0,0,0,
1,4.0,0.75,137.83650760080926,25.844345175151737,60,212,0,0.0,0,0,0,
1,4.0,1.0,137.83650760080926,34.459126900202314,15,212,0,0.0,0,0,0,
1,4.0,1.0,137.83650760080926,34.459126900202314,30,212,0,0.0,0,0,0,
1,4.0,1.0,137.83650760080926,34.459126900202314,60,212,0,0.0,0,0,0,
1,4.0,1.5,137.83650760080926,51.688690350303474,15,212,0,0.0,0,0,0,
1,4.0,1.5,137.83650760080926,51.688690350303474,30,212,0,0.0,0,0,0,
1,4.0,1.5,137.83650760080926,51.688690350303474,60,212,0,0.0,0,0,0,
1,0.75,0.5,26.268096762279946,17.51206450818663,15,141,15,0.10638297872340426,10,5,0,135058407604.0
1,0.75,0.5,26.268096762279946,17.51206450818663,30,141,15,0.10638297872340426,10,5,0,135058407604.0
1,0.75,0.5,26.268096762279946,17.51206450818663,60,141,15,0.10638297872340426,10,5,0,135058407604.0
1,0.75,0.75,26.268096762279946,26.268096762279946,15,141,11,0.07801418439716312,8,3,0,116873471562.0
1,0.75,0.75,26.268096762279946,26.268096762279946,30,141,11,0.07801418439716312,8,3,0,116873471562.0
1,0.75,0.75,26.268096762279946,26.268096762279946,60,141,11,0.07801418439716312,8,3,0,116873471562.0
1,0.75,1.0,26.268096762279946,35.02412901637326,15,141,3,0.02127659574468085,3,0,0,48636675466.0
1,0.75,1.0,26.268096762279946,35.02412901637326,30,141,3,0.02127659574468085,3,0,0,48636675466.0
1,0.75,1.0,26.268096762279946,35.02412901637326,60,141,3,0.02127659574468085,3,0,0,48636675466.0
1,0.75,1.5,26.268096762279946,52.53619352455989,15,141,3,0.02127659574468085,3,0,0,165017039720.0
1,0.75,1.5,26.268096762279946,52.53619352455989,30,141,3,0.02127659574468085,3,0,0,165017039720.0
1,0.75,1.5,26.268096762279946,52.53619352455989,60,141,3,0.02127659574468085,3,0,0,165017039720.0
1,1.0,0.5,35.02412901637326,17.51206450818663,15,141,12,0.0851063829787234,7,5,0,133653060247.0
1,1.0,0.5,35.02412901637326,17.51206450818663,30,141,12,0.0851063829787234,7,5,0,133653060247.0
1,1.0,0.5,35.02412901637326,17.51206450818663,60,141,12,0.0851063829787234,7,5,0,133653060247.0
1,1.0,0.75,35.02412901637326,26.268096762279946,15,141,9,0.06382978723404255,6,3,0,62717386200.0
1,1.0,0.75,35.02412901637326,26.268096762279946,30,141,9,0.06382978723404255,6,3,0,62717386200.0
1,1.0,0.75,35.02412901637326,26.268096762279946,60,141,9,0.06382978723404255,6,3,0,62717386200.0
1,1.0,1.0,35.02412901637326,35.02412901637326,15,141,5,0.03546099290780142,5,0,0,63161921708.0
1,1.0,1.0,35.02412901637326,35.02412901637326,30,141,5,0.03546099290780142,5,0,0,63161921708.0
1,1.0,1.0,35.02412901637326,35.02412901637326,60,141,5,0.03546099290780142,5,0,0,63161921708.0
1,1.0,1.5,35.02412901637326,52.53619352455989,15,141,4,0.028368794326241134,4,0,0,170936814013.0
1,1.0,1.5,35.02412901637326,52.53619352455989,30,141,4,0.028368794326241134,4,0,0,170936814013.0
1,1.0,1.5,35.02412901637326,52.53619352455989,60,141,4,0.028368794326241134,4,0,0,170936814013.0
1,1.5,0.5,52.53619352455989,17.51206450818663,15,141,4,0.028368794326241134,3,1,0,124605831204.0
1,1.5,0.5,52.53619352455989,17.51206450818663,30,141,4,0.028368794326241134,3,1,0,124605831204.0
1,1.5,0.5,52.53619352455989,17.51206450818663,60,141,4,0.028368794326241134,3,1,0,124605831204.0
1,1.5,0.75,52.53619352455989,26.268096762279946,15,141,3,0.02127659574468085,2,1,0,48205642758.0
1,1.5,0.75,52.53619352455989,26.268096762279946,30,141,3,0.02127659574468085,2,1,0,48205642758.0
1,1.5,0.75,52.53619352455989,26.268096762279946,60,141,3,0.02127659574468085,2,1,0,48205642758.0
1,1.5,1.0,52.53619352455989,35.02412901637326,15,141,3,0.02127659574468085,3,0,0,164251219828.0
1,1.5,1.0,52.53619352455989,35.02412901637326,30,141,3,0.02127659574468085,3,0,0,164251219828.0
1,1.5,1.0,52.53619352455989,35.02412901637326,60,141,3,0.02127659574468085,3,0,0,164251219828.0
1,1.5,1.5,52.53619352455989,52.53619352455989,15,141,1,0.0070921985815602835,1,0,0,163565030518.0
1,1.5,1.5,52.53619352455989,52.53619352455989,30,141,1,0.0070921985815602835,1,0,0,163565030518.0
1,1.5,1.5,52.53619352455989,52.53619352455989,60,141,1,0.0070921985815602835,1,0,0,163565030518.0
1,2.0,0.5,70.04825803274652,17.51206450818663,15,141,1,0.0070921985815602835,1,0,0,200195483072.0
1,2.0,0.5,70.04825803274652,17.51206450818663,30,141,1,0.0070921985815602835,1,0,0,200195483072.0
1,2.0,0.5,70.04825803274652,17.51206450818663,60,141,1,0.0070921985815602835,1,0,0,200195483072.0
1,2.0,0.75,70.04825803274652,26.268096762279946,15,141,1,0.0070921985815602835,1,0,0,47519453448.0
1,2.0,0.75,70.04825803274652,26.268096762279946,30,141,2,0.014184397163120567,2,0,0,127830551862.0
1,2.0,0.75,70.04825803274652,26.268096762279946,60,141,2,0.014184397163120567,2,0,0,127830551862.0
1,2.0,1.0,70.04825803274652,35.02412901637326,15,141,2,0.014184397163120567,2,0,0,180120466626.0
1,2.0,1.0,70.04825803274652,35.02412901637326,30,141,2,0.014184397163120567,2,0,0,180120466626.0
1,2.0,1.0,70.04825803274652,35.02412901637326,60,141,2,0.014184397163120567,2,0,0,180120466626.0
1,2.0,1.5,70.04825803274652,52.53619352455989,15,141,0,0.0,0,0,0,
1,2.0,1.5,70.04825803274652,52.53619352455989,30,141,0,0.0,0,0,0,
1,2.0,1.5,70.04825803274652,52.53619352455989,60,141,0,0.0,0,0,0,
1,3.0,0.5,105.07238704911978,17.51206450818663,15,141,0,0.0,0,0,0,
1,3.0,0.5,105.07238704911978,17.51206450818663,30,141,0,0.0,0,0,0,
1,3.0,0.5,105.07238704911978,17.51206450818663,60,141,0,0.0,0,0,0,
1,3.0,0.75,105.07238704911978,26.268096762279946,15,141,0,0.0,0,0,0,
1,3.0,0.75,105.07238704911978,26.268096762279946,30,141,0,0.0,0,0,0,
1,3.0,0.75,105.07238704911978,26.268096762279946,60,141,0,0.0,0,0,0,
1,3.0,1.0,105.07238704911978,35.02412901637326,15,141,0,0.0,0,0,0,
1,3.0,1.0,105.07238704911978,35.02412901637326,30,141,0,0.0,0,0,0,
1,3.0,1.0,105.07238704911978,35.02412901637326,60,141,0,0.0,0,0,0,
1,3.0,1.5,105.07238704911978,52.53619352455989,15,141,0,0.0,0,0,0,
1,3.0,1.5,105.07238704911978,52.53619352455989,30,141,0,0.0,0,0,0,
1,3.0,1.5,105.07238704911978,52.53619352455989,60,141,0,0.0,0,0,0,
1,4.0,0.5,140.09651606549303,17.51206450818663,15,141,0,0.0,0,0,0,
1,4.0,0.5,140.09651606549303,17.51206450818663,30,141,0,0.0,0,0,0,
1,4.0,0.5,140.09651606549303,17.51206450818663,60,141,0,0.0,0,0,0,
1,4.0,0.75,140.09651606549303,26.268096762279946,15,141,0,0.0,0,0,0,
1,4.0,0.75,140.09651606549303,26.268096762279946,30,141,0,0.0,0,0,0,
1,4.0,0.75,140.09651606549303,26.268096762279946,60,141,0,0.0,0,0,0,
1,4.0,1.0,140.09651606549303,35.02412901637326,15,141,0,0.0,0,0,0,
1,4.0,1.0,140.09651606549303,35.02412901637326,30,141,0,0.0,0,0,0,
1,4.0,1.0,140.09651606549303,35.02412901637326,60,141,0,0.0,0,0,0,
1,4.0,1.5,140.09651606549303,52.53619352455989,15,141,0,0.0,0,0,0,
1,4.0,1.5,140.09651606549303,52.53619352455989,30,141,0,0.0,0,0,0,
1,4.0,1.5,140.09651606549303,52.53619352455989,60,141,0,0.0,0,0,0,
1,0.75,0.5,26.242226299355337,17.494817532903557,15,221,12,0.05429864253393665,3,9,0,156931012863.0
1,0.75,0.5,26.242226299355337,17.494817532903557,30,221,13,0.058823529411764705,3,10,0,152395550712.0
1,0.75,0.5,26.242226299355337,17.494817532903557,60,221,13,0.058823529411764705,3,10,0,152395550712.0
1,0.75,0.75,26.242226299355337,26.242226299355337,15,221,8,0.03619909502262444,3,5,0,178958837785.0
1,0.75,0.75,26.242226299355337,26.242226299355337,30,221,9,0.04072398190045249,3,6,0,186933110852.0
1,0.75,0.75,26.242226299355337,26.242226299355337,60,221,9,0.04072398190045249,3,6,0,186933110852.0
1,0.75,1.0,26.242226299355337,34.989635065807114,15,221,2,0.00904977375565611,1,1,0,164372558442.0
1,0.75,1.0,26.242226299355337,34.989635065807114,30,221,2,0.00904977375565611,1,1,0,164372558442.0
1,0.75,1.0,26.242226299355337,34.989635065807114,60,221,2,0.00904977375565611,1,1,0,164372558442.0
1,0.75,1.5,26.242226299355337,52.484452598710675,15,221,0,0.0,0,0,0,
1,0.75,1.5,26.242226299355337,52.484452598710675,30,221,0,0.0,0,0,0,
1,0.75,1.5,26.242226299355337,52.484452598710675,60,221,0,0.0,0,0,0,
1,1.0,0.5,34.989635065807114,17.494817532903557,15,221,12,0.05429864253393665,4,8,0,166891867206.0
1,1.0,0.5,34.989635065807114,17.494817532903557,30,221,14,0.06334841628959276,5,9,0,166891867206.0
1,1.0,0.5,34.989635065807114,17.494817532903557,60,221,14,0.06334841628959276,5,9,0,166891867206.0
1,1.0,0.75,34.989635065807114,26.242226299355337,15,221,7,0.03167420814479638,2,5,0,166219833634.0
1,1.0,0.75,34.989635065807114,26.242226299355337,30,221,8,0.03619909502262444,2,6,0,169086990230.0
1,1.0,0.75,34.989635065807114,26.242226299355337,60,221,8,0.03619909502262444,2,6,0,169086990230.0
1,1.0,1.0,34.989635065807114,34.989635065807114,15,221,3,0.013574660633484163,2,1,0,151777388430.0
1,1.0,1.0,34.989635065807114,34.989635065807114,30,221,3,0.013574660633484163,2,1,0,151777388430.0
1,1.0,1.0,34.989635065807114,34.989635065807114,60,221,3,0.013574660633484163,2,1,0,151777388430.0
1,1.0,1.5,34.989635065807114,52.484452598710675,15,221,1,0.004524886877828055,1,0,0,269074738244.0
1,1.0,1.5,34.989635065807114,52.484452598710675,30,221,1,0.004524886877828055,1,0,0,269074738244.0
1,1.0,1.5,34.989635065807114,52.484452598710675,60,221,1,0.004524886877828055,1,0,0,269074738244.0
1,1.5,0.5,52.484452598710675,17.494817532903557,15,221,7,0.03167420814479638,2,5,0,192389050740.0
1,1.5,0.5,52.484452598710675,17.494817532903557,30,221,8,0.03619909502262444,2,6,0,213946696485.0
1,1.5,0.5,52.484452598710675,17.494817532903557,60,221,8,0.03619909502262444,2,6,0,213946696485.0
1,1.5,0.75,52.484452598710675,26.242226299355337,15,221,4,0.01809954751131222,2,2,0,191957478381.0
1,1.5,0.75,52.484452598710675,26.242226299355337,30,221,4,0.01809954751131222,2,2,0,191957478381.0
1,1.5,0.75,52.484452598710675,26.242226299355337,60,221,4,0.01809954751131222,2,2,0,191957478381.0
1,1.5,1.0,52.484452598710675,34.989635065807114,15,221,2,0.00904977375565611,2,0,0,223300073568.0
1,1.5,1.0,52.484452598710675,34.989635065807114,30,221,2,0.00904977375565611,2,0,0,223300073568.0
1,1.5,1.0,52.484452598710675,34.989635065807114,60,221,2,0.00904977375565611,2,0,0,223300073568.0
1,1.5,1.5,52.484452598710675,52.484452598710675,15,221,1,0.004524886877828055,1,0,0,190320230832.0
1,1.5,1.5,52.484452598710675,52.484452598710675,30,221,1,0.004524886877828055,1,0,0,190320230832.0
1,1.5,1.5,52.484452598710675,52.484452598710675,60,221,1,0.004524886877828055,1,0,0,190320230832.0
1,2.0,0.5,69.97927013161423,17.494817532903557,15,221,2,0.00904977375565611,1,1,0,165566182969.0
1,2.0,0.5,69.97927013161423,17.494817532903557,30,221,2,0.00904977375565611,1,1,0,165566182969.0
1,2.0,0.5,69.97927013161423,17.494817532903557,60,221,2,0.00904977375565611,1,1,0,165566182969.0
1,2.0,0.75,69.97927013161423,26.242226299355337,15,221,1,0.004524886877828055,1,0,0,178713536394.0
1,2.0,0.75,69.97927013161423,26.242226299355337,30,221,1,0.004524886877828055,1,0,0,178713536394.0
1,2.0,0.75,69.97927013161423,26.242226299355337,60,221,1,0.004524886877828055,1,0,0,178713536394.0
1,2.0,1.0,69.97927013161423,34.989635065807114,15,221,1,0.004524886877828055,1,0,0,190994913682.0
1,2.0,1.0,69.97927013161423,34.989635065807114,30,221,1,0.004524886877828055,1,0,0,190994913682.0
1,2.0,1.0,69.97927013161423,34.989635065807114,60,221,1,0.004524886877828055,1,0,0,190994913682.0
1,2.0,1.5,69.97927013161423,52.484452598710675,15,221,0,0.0,0,0,0,
1,2.0,1.5,69.97927013161423,52.484452598710675,30,221,0,0.0,0,0,0,
1,2.0,1.5,69.97927013161423,52.484452598710675,60,221,0,0.0,0,0,0,
1,3.0,0.5,104.96890519742135,17.494817532903557,15,221,0,0.0,0,0,0,
1,3.0,0.5,104.96890519742135,17.494817532903557,30,221,0,0.0,0,0,0,
1,3.0,0.5,104.96890519742135,17.494817532903557,60,221,0,0.0,0,0,0,
1,3.0,0.75,104.96890519742135,26.242226299355337,15,221,0,0.0,0,0,0,
1,3.0,0.75,104.96890519742135,26.242226299355337,30,221,0,0.0,0,0,0,
1,3.0,0.75,104.96890519742135,26.242226299355337,60,221,0,0.0,0,0,0,
1,3.0,1.0,104.96890519742135,34.989635065807114,15,221,0,0.0,0,0,0,
1,3.0,1.0,104.96890519742135,34.989635065807114,30,221,0,0.0,0,0,0,
1,3.0,1.0,104.96890519742135,34.989635065807114,60,221,0,0.0,0,0,0,
1,3.0,1.5,104.96890519742135,52.484452598710675,15,221,0,0.0,0,0,0,
1,3.0,1.5,104.96890519742135,52.484452598710675,30,221,0,0.0,0,0,0,
1,3.0,1.5,104.96890519742135,52.484452598710675,60,221,0,0.0,0,0,0,
1,4.0,0.5,139.95854026322846,17.494817532903557,15,221,0,0.0,0,0,0,
1,4.0,0.5,139.95854026322846,17.494817532903557,30,221,0,0.0,0,0,0,
1,4.0,0.5,139.95854026322846,17.494817532903557,60,221,0,0.0,0,0,0,
1,4.0,0.75,139.95854026322846,26.242226299355337,15,221,0,0.0,0,0,0,
1,4.0,0.75,139.95854026322846,26.242226299355337,30,221,0,0.0,0,0,0,
1,4.0,0.75,139.95854026322846,26.242226299355337,60,221,0,0.0,0,0,0,
1,4.0,1.0,139.95854026322846,34.989635065807114,15,221,0,0.0,0,0,0,
1,4.0,1.0,139.95854026322846,34.989635065807114,30,221,0,0.0,0,0,0,
1,4.0,1.0,139.95854026322846,34.989635065807114,60,221,0,0.0,0,0,0,
1,4.0,1.5,139.95854026322846,52.484452598710675,15,221,0,0.0,0,0,0,
1,4.0,1.5,139.95854026322846,52.484452598710675,30,221,0,0.0,0,0,0,
1,4.0,1.5,139.95854026322846,52.484452598710675,60,221,0,0.0,0,0,0,
1,0.75,0.5,23.92886022572295,15.9525734838153,15,11,0,0.0,0,0,0,
1,0.75,0.5,23.92886022572295,15.9525734838153,30,11,0,0.0,0,0,0,
1,0.75,0.5,23.92886022572295,15.9525734838153,60,11,0,0.0,0,0,0,
1,0.75,0.75,23.92886022572295,23.92886022572295,15,11,0,0.0,0,0,0,
1,0.75,0.75,23.92886022572295,23.92886022572295,30,11,0,0.0,0,0,0,
1,0.75,0.75,23.92886022572295,23.92886022572295,60,11,0,0.0,0,0,0,
1,0.75,1.0,23.92886022572295,31.9051469676306,15,11,0,0.0,0,0,0,
1,0.75,1.0,23.92886022572295,31.9051469676306,30,11,0,0.0,0,0,0,
1,0.75,1.0,23.92886022572295,31.9051469676306,60,11,0,0.0,0,0,0,
1,0.75,1.5,23.92886022572295,47.8577204514459,15,11,0,0.0,0,0,0,
1,0.75,1.5,23.92886022572295,47.8577204514459,30,11,0,0.0,0,0,0,
1,0.75,1.5,23.92886022572295,47.8577204514459,60,11,0,0.0,0,0,0,
1,1.0,0.5,31.9051469676306,15.9525734838153,15,11,0,0.0,0,0,0,
1,1.0,0.5,31.9051469676306,15.9525734838153,30,11,0,0.0,0,0,0,
1,1.0,0.5,31.9051469676306,15.9525734838153,60,11,0,0.0,0,0,0,
1,1.0,0.75,31.9051469676306,23.92886022572295,15,11,0,0.0,0,0,0,
1,1.0,0.75,31.9051469676306,23.92886022572295,30,11,0,0.0,0,0,0,
1,1.0,0.75,31.9051469676306,23.92886022572295,60,11,0,0.0,0,0,0,
1,1.0,1.0,31.9051469676306,31.9051469676306,15,11,0,0.0,0,0,0,
1,1.0,1.0,31.9051469676306,31.9051469676306,30,11,0,0.0,0,0,0,
1,1.0,1.0,31.9051469676306,31.9051469676306,60,11,0,0.0,0,0,0,
1,1.0,1.5,31.9051469676306,47.8577204514459,15,11,0,0.0,0,0,0,
1,1.0,1.5,31.9051469676306,47.8577204514459,30,11,0,0.0,0,0,0,
1,1.0,1.5,31.9051469676306,47.8577204514459,60,11,0,0.0,0,0,0,
1,1.5,0.5,47.8577204514459,15.9525734838153,15,11,0,0.0,0,0,0,
1,1.5,0.5,47.8577204514459,15.9525734838153,30,11,0,0.0,0,0,0,
1,1.5,0.5,47.8577204514459,15.9525734838153,60,11,0,0.0,0,0,0,
1,1.5,0.75,47.8577204514459,23.92886022572295,15,11,0,0.0,0,0,0,
1,1.5,0.75,47.8577204514459,23.92886022572295,30,11,0,0.0,0,0,0,
1,1.5,0.75,47.8577204514459,23.92886022572295,60,11,0,0.0,0,0,0,
1,1.5,1.0,47.8577204514459,31.9051469676306,15,11,0,0.0,0,0,0,
1,1.5,1.0,47.8577204514459,31.9051469676306,30,11,0,0.0,0,0,0,
1,1.5,1.0,47.8577204514459,31.9051469676306,60,11,0,0.0,0,0,0,
1,1.5,1.5,47.8577204514459,47.8577204514459,15,11,0,0.0,0,0,0,
1,1.5,1.5,47.8577204514459,47.8577204514459,30,11,0,0.0,0,0,0,
1,1.5,1.5,47.8577204514459,47.8577204514459,60,11,0,0.0,0,0,0,
1,2.0,0.5,63.8102939352612,15.9525734838153,15,11,0,0.0,0,0,0,
1,2.0,0.5,63.8102939352612,15.9525734838153,30,11,0,0.0,0,0,0,
1,2.0,0.5,63.8102939352612,15.9525734838153,60,11,0,0.0,0,0,0,
1,2.0,0.75,63.8102939352612,23.92886022572295,15,11,0,0.0,0,0,0,
1,2.0,0.75,63.8102939352612,23.92886022572295,30,11,0,0.0,0,0,0,
1,2.0,0.75,63.8102939352612,23.92886022572295,60,11,0,0.0,0,0,0,
1,2.0,1.0,63.8102939352612,31.9051469676306,15,11,0,0.0,0,0,0,
1,2.0,1.0,63.8102939352612,31.9051469676306,30,11,0,0.0,0,0,0,
1,2.0,1.0,63.8102939352612,31.9051469676306,60,11,0,0.0,0,0,0,
1,2.0,1.5,63.8102939352612,47.8577204514459,15,11,0,0.0,0,0,0,
1,2.0,1.5,63.8102939352612,47.8577204514459,30,11,0,0.0,0,0,0,
1,2.0,1.5,63.8102939352612,47.8577204514459,60,11,0,0.0,0,0,0,
1,3.0,0.5,95.7154409028918,15.9525734838153,15,11,0,0.0,0,0,0,
1,3.0,0.5,95.7154409028918,15.9525734838153,30,11,0,0.0,0,0,0,
1,3.0,0.5,95.7154409028918,15.9525734838153,60,11,0,0.0,0,0,0,
1,3.0,0.75,95.7154409028918,23.92886022572295,15,11,0,0.0,0,0,0,
1,3.0,0.75,95.7154409028918,23.92886022572295,30,11,0,0.0,0,0,0,
1,3.0,0.75,95.7154409028918,23.92886022572295,60,11,0,0.0,0,0,0,
1,3.0,1.0,95.7154409028918,31.9051469676306,15,11,0,0.0,0,0,0,
1,3.0,1.0,95.7154409028918,31.9051469676306,30,11,0,0.0,0,0,0,
1,3.0,1.0,95.7154409028918,31.9051469676306,60,11,0,0.0,0,0,0,
1,3.0,1.5,95.7154409028918,47.8577204514459,15,11,0,0.0,0,0,0,
1,3.0,1.5,95.7154409028918,47.8577204514459,30,11,0,0.0,0,0,0,
1,3.0,1.5,95.7154409028918,47.8577204514459,60,11,0,0.0,0,0,0,
1,4.0,0.5,127.6205878705224,15.9525734838153,15,11,0,0.0,0,0,0,
1,4.0,0.5,127.6205878705224,15.9525734838153,30,11,0,0.0,0,0,0,
1,4.0,0.5,127.6205878705224,15.9525734838153,60,11,0,0.0,0,0,0,
1,4.0,0.75,127.6205878705224,23.92886022572295,15,11,0,0.0,0,0,0,
1,4.0,0.75,127.6205878705224,23.92886022572295,30,11,0,0.0,0,0,0,
1,4.0,0.75,127.6205878705224,23.92886022572295,60,11,0,0.0,0,0,0,
1,4.0,1.0,127.6205878705224,31.9051469676306,15,11,0,0.0,0,0,0,
1,4.0,1.0,127.6205878705224,31.9051469676306,30,11,0,0.0,0,0,0,
1,4.0,1.0,127.6205878705224,31.9051469676306,60,11,0,0.0,0,0,0,
1,4.0,1.5,127.6205878705224,47.8577204514459,15,11,0,0.0,0,0,0,
1,4.0,1.5,127.6205878705224,47.8577204514459,30,11,0,0.0,0,0,0,
1,4.0,1.5,127.6205878705224,47.8577204514459,60,11,0,0.0,0,0,0,
