bucket,phase,side,target_atr,stop_atr,horizon,n,target,stop,target_max,stop_min,open_pnl,cost_atr,p_target,p_target_max,p_stop,p_neither,ev_barrier,ev_open,ev_lo,ev_hi,cost,p_null,lift,mde,thin,beats_mde,passes,undecided,ev_mirror,ev_sym
"(7.0, 10.0]",Asia-London,-1,0.75,0.75,15,1429,662,615,686,591,-1.5450785755004697,63.31729597318141,0.4632610216934919,0.4800559832050385,0.43037088873338,0.1063680895731281,0.024667599720083973,-0.0010812306336602307,-0.020722445450442186,0.004469996816877618,0.04430881453686593,0.4198844094599865,0.04337661223350542,0.45656330096466763,False,True,False,True,-0.09308762589060948,-0.056905035670525836
"(14.0, inf]",London,-1,1.0,0.5,60,3737,1236,2492,1358,2370,2.6488480926885254,70.09098694664937,0.33074658817233077,0.3633930960663634,0.6668450628846668,0.0024083489430023475,-0.002675943270002676,0.0007088167226889284,-0.020723077028086928,0.028246684812962046,0.01875595048077318,0.3188856839228784,0.011860904249452353,0.34035128322600305,False,False,False,True,-0.04903431822714048,-0.034878697627613704
"(14.0, inf]",NY-Asia,-1,1.5,0.5,15,2346,287,1334,311,1310,226.72493794790122,38.915132952130065,0.12233589087809037,0.13256606990622335,0.5686274509803921,0.3090366581415175,-0.10080988917306052,0.09664319605622389,-0.020754558825331976,-0.00029420076906600326,0.01658786570849534,0.13811123553564764,-0.01577534465755727,0.15841704930720862,False,False,False,False,-0.011221009714846034,-0.015987784270089005
"(10.0, 14.0]",Asia-London,1,0.75,0.5,60,1271,518,753,561,710,0.0,38.445759606384954,0.4075531077891424,0.44138473642800946,0.5924468922108576,1.1102230246251565e-16,0.00944138473642801,0.0,-0.020807049257580607,0.021482486541003182,0.030248433994008617,0.38605435184804504,0.021498755941097347,0.42448737602871006,False,False,False,True,-0.07784874870683317,-0.04932789898220689
"(7.0, 10.0]",NY-Asia,1,3.0,0.75,15,4055,72,1725,72,1725,1170.467039972985,177.1399052858329,0.01775585696670777,0.01775585696670777,0.4254007398273736,0.5568434032059186,-0.2657829839704069,0.28864785202786314,-0.020819448905757786,-0.020819448905757793,0.04368431696321403,0.020955217530049995,-0.0031993605633422253,0.02752619663606746,False,False,False,False,-0.04863116255842705,-0.03472530573209242
"(10.0, 14.0]",NY-Asia,1,0.75,0.75,60,2064,1037,1015,1079,973,1.436403706582908,60.956367840644724,0.502422480620155,0.5227713178294574,0.49176356589147285,0.005813953488372103,0.007994186046511628,0.0006959320283831919,-0.020843005878905918,0.009680249935047573,0.029533123953800738,0.48641203798873495,0.016010442631420096,0.5172317944821939,False,False,False,True,-0.06874649784264905,-0.044794751860777485
"(7.0, 10.0]",NY-Asia,1,3.0,1.5,15,4055,75,594,75,594,758.4827693051601,177.1399052858329,0.018495684340320593,0.018495684340320593,0.14648581997533908,0.8350184956843404,-0.16424167694204686,0.18704877171520595,-0.020877222190054938,-0.02087722219005494,0.04368431696321403,0.022373506364571145,-0.0038778220242505525,0.029148901052790548,False,False,False,False,-0.05534302906200191,-0.038110125626028425
"(7.0, 10.0]",NY,-1,1.5,0.75,30,3563,921,1939,925,1935,167.0369107487251,168.80703970705878,0.2584900364861072,0.2596126859388156,0.5442043222003929,0.19730564131349992,-0.020418186921133875,0.046880974108539177,-0.020914995497708026,-0.018389034229114143,0.04737778268511333,0.26715098593565473,-0.00866094944954754,0.2880648475016297,False,False,False,False,-0.08048432921990181,-0.05069966235880492
"(10.0, 14.0]",Asia,-1,1.5,1.0,15,7729,1328,2451,1340,2439,525.6993216047074,229.12097637005954,0.17182041661275715,0.17337301073877603,0.3171173502393583,0.5110622331478846,-0.05938672532022254,0.06801647323129867,-0.021014575593912812,-0.01713309027886559,0.029644323504988943,0.1710505083104728,0.00076990830228435,0.1831481320424036,False,False,False,False,-0.04295142984486071,-0.03198300271938676
"(10.0, 14.0]",NY-Asia,1,3.0,1.0,15,2523,36,774,37,773,687.4125907102749,74.45823660639032,0.014268727705112961,0.01466508125247721,0.30677764565992865,0.6789536266349583,-0.26397146254458975,0.272458418830866,-0.021024829923153104,-0.019439415733696154,0.029511786209429375,0.01920284008391157,-0.00493411237879861,0.02728768553028835,False,False,False,False,-0.041771107337192054,-0.03139796863017258
"(14.0, inf]",Asia-London,1,1.0,0.5,15,1011,253,591,274,570,39.90643512168155,18.70284410406137,0.2502472799208704,0.27101879327398615,0.5845697329376854,0.1651829871414442,-0.0420375865479723,0.0394722404764407,-0.021064697311948388,0.0100925727177252,0.018499351240416784,0.2340052258305338,0.016242054090336633,0.271879580543536,False,False,False,True,-0.04044517574360387,-0.030754936527776132
"(10.0, 14.0]",NY-Asia,1,0.75,0.5,60,2064,839,1224,905,1158,0.17944929604120022,60.956367840644724,0.4064922480620155,0.438468992248062,0.5930232558139535,0.0004844961240310086,0.008357558139534883,8.694248839205437e-05,-0.0210886233258738,0.018882306906684337,0.029533123953800738,0.38605435184804504,0.020437896213970463,0.41618892666661983,False,False,False,True,-0.05999938299107023,-0.040544003158472015
"(14.0, inf]",Asia,-1,4.0,1.0,15,7728,131,2431,133,2429,1881.1839966000152,137.3161121888839,0.01695134575569358,0.017210144927536232,0.3145703933747412,0.6684782608695652,-0.24676501035196688,0.24342443020186533,-0.021109228207669344,-0.01981523234845609,0.017768648057567792,0.016274729376633074,0.0006766163790605066,0.020450800938732756,False,False,False,False,-0.009554133200511527,-0.015331680704090436
"(10.0, 14.0]",London,-1,2.0,1.5,30,5839,1104,1683,1105,1682,369.8472494673518,176.60709631837656,0.1890734714848433,0.1892447336872752,0.2882342866929269,0.5226922418222297,-0.05420448706970372,0.06334085450716763,-0.021109752843128066,-0.020510335134616333,0.030246120280591978,0.1986937649588252,-0.009620293473981911,0.2134412120191106,False,False,False,False,-0.04332472136293797,-0.032217237103033015
"(7.0, 10.0]",NY-Asia,1,3.0,0.5,30,3808,144,2644,145,2643,976.1705171834108,166.8150599151681,0.037815126050420166,0.03807773109243697,0.694327731092437,0.2678571428571429,-0.23371848739495799,0.25634729968051756,-0.021177663532499273,-0.020258545885440474,0.04380647581805885,0.05045986472461797,-0.012644738674197804,0.06066797560619511,False,False,False,False,-0.033433728000385514,-0.027305695766442394
"(14.0, inf]",NY,1,2.0,1.0,30,9185,1138,4149,1153,4134,1844.8211795956884,166.3920295630996,0.12389765922700055,0.1255307566684812,0.45171475231355473,0.4243875884594447,-0.20391943385955363,0.20085151655913863,-0.02118354381789999,-0.016284251493457948,0.018115626517484988,0.14296426830640022,-0.019066609079399666,0.15328647693336786,False,False,False,False,-0.02953162388019307,-0.02535758384904653
"(14.0, inf]",London,-1,1.0,0.5,15,3737,984,2202,1101,2085,107.80106339034835,70.09098694664937,0.2633128177682633,0.2946213540272946,0.5892427080545892,0.14744447417714746,-0.03130853625903131,0.028846953007853452,-0.021217533731951035,0.02574527065659593,0.01875595048077318,0.24897349757372153,0.014339320194541788,0.26894221156897896,False,False,False,True,-0.047414325645704344,-0.03431592968882769
"(10.0, 14.0]",NY-Asia,-1,1.5,1.5,30,2386,666,590,673,583,-94.24347052605164,70.39287069285317,0.27912824811399833,0.2820620284995809,0.24727577535624476,0.47359597652975693,0.04777870913663034,-0.03949852075693698,-0.02122227209509841,-0.012420930938350713,0.02950246047479177,0.30733033142671695,-0.028202083312718618,0.3339695045409781,False,False,False,False,-0.046583990011232826,-0.033903131053165614
"(14.0, inf]",London-NY,-1,0.75,1.0,15,2783,1341,939,1399,881,-71.60021597493945,54.234064164390134,0.48185411426518143,0.5026949335249731,0.33740567732662596,0.1807402084081926,0.023984908372260152,-0.02572770965682337,-0.02123042764618382,0.01524100605845146,0.019487626361620602,0.42064203060843597,0.061212083656745464,0.4469146966450751,False,True,False,True,-0.04779828372538828,-0.03451435568578605
"(10.0, 14.0]",NY-Asia,-1,0.75,1.5,30,2386,1312,507,1328,491,-203.81382409296717,70.39287069285317,0.5498742665549036,0.5565800502933781,0.21248952221290862,0.2376362112321878,0.09367141659681476,-0.08542071420493176,-0.021251758082908773,-0.006163744671341294,0.02950246047479177,0.5802604356821224,-0.03038616912721881,0.6084724229645888,False,False,False,False,-0.03782929285533487,-0.029540525469121823
"(14.0, inf]",Asia,1,1.5,1.5,30,7719,1974,2206,2002,2178,321.0540367474652,137.13798728642035,0.25573260785075785,0.25936002072807357,0.28578831454851666,0.45847907760072554,-0.04508356004663817,0.041592698114712424,-0.021257151255208596,-0.01037491262326145,0.017766289323282853,0.2680064489520453,-0.01227384110128743,0.2821986614852731,False,False,False,False,-0.025157666023304253,-0.023207408639256424
"(14.0, inf]",NY-Asia,1,0.75,1.5,60,1926,1160,544,1172,532,-62.63175706942601,32.35364231095475,0.6022845275181724,0.608515057113188,0.2824506749740395,0.11526479750778812,0.028037383177570093,-0.032519084667407064,-0.021280061983582944,-0.007261370394797899,0.016798360493745973,0.6275618642781235,-0.02527733675995114,0.6582487402842883,False,False,False,False,-0.04008058404637214,-0.030680323014977542
"(10.0, 14.0]",Asia-London,1,0.75,0.5,30,1271,515,751,558,708,0.6290055807646682,38.445759606384954,0.4051927616050354,0.43902439024390244,0.5908733280881195,0.003933910306844979,0.008457907159716758,0.0004948903074466311,-0.021295636526845227,0.020993899271738566,0.030248433994008617,0.3779968358281611,0.027195925776874297,0.41629109341232334,False,False,False,True,-0.07698680870131525,-0.049141222614080236
"(10.0, 14.0]",London,-1,1.0,1.5,15,5839,1959,882,1962,879,-583.9064662742338,176.60709631837656,0.3355026545641377,0.3360164411714335,0.15105326254495632,0.5134440828909059,0.1089227607467032,-0.10000110742836682,-0.02132446696225559,-0.020040000444016166,0.030246120280591978,0.33584799096336937,-0.00034533639923167714,0.3532263046327766,False,False,False,False,-0.03738276502591795,-0.02935361599408677
"(7.0, 10.0]",NY-Asia,-1,2.0,1.0,30,3808,604,1675,606,1673,552.5393709366748,166.8150599151681,0.15861344537815125,0.15913865546218486,0.43986344537815125,0.4015231092436975,-0.12263655462184873,0.14509962472076543,-0.02134340571914215,-0.019767775467041306,0.04380647581805885,0.19232008016318936,-0.0337066347850381,0.2103969259805075,False,False,False,False,-0.05784486526221657,-0.03959413549067936
"(10.0, 14.0]",Asia,-1,4.0,0.5,15,7729,83,4786,84,4785,2125.136646700572,229.12097637005954,0.010738776038297322,0.01086815888213223,0.6192262905938672,0.37003493336783544,-0.26665804114374436,0.27495622288789906,-0.021346141760834245,-0.020763918963577134,0.029644323504988943,0.009036630627723093,0.0017021454105742295,0.012197116516160154,False,False,False,False,-0.030253194349899013,-0.02579966805536663
"(14.0, inf]",Asia,-1,3.0,1.5,60,7706,1187,3188,1194,3181,1192.6530744710112,136.8915359810477,0.1540358162470802,0.15494419932520115,0.41370360757851027,0.43226057617440955,-0.15844796262652477,0.15476941013119794,-0.02144283175577943,-0.017355107904235202,0.017764279260452594,0.16251707909518748,-0.008481262848107268,0.17439203027563838,False,False,False,False,0.028999929501894065,0.003778548873057317
"(0.0, 7.0]",London-NY,-1,2.0,0.75,60,491,142,348,147,343,0.0,33.53844112206749,0.2892057026476578,0.29938900203665986,0.7087576374745418,0.0020366598778004397,0.04684317718940937,0.0,-0.021463220207876756,0.006540853111878839,0.06830639739728613,0.2519928480965507,0.03721285455110712,0.30792870228320557,False,False,False,True,-0.10342444414679008,-0.062443832177333417
"(7.0, 10.0]",Asia-London,-1,1.5,0.5,15,1429,241,913,248,906,127.60879981781017,63.31729597318141,0.16864940517844645,0.1735479356193142,0.6389083275017495,0.19244226731980407,-0.06648005598320504,0.08929937006144868,-0.021489500458622288,-0.011692439576886808,0.04430881453686593,0.14973584370457044,0.018913561473876017,0.17672813923513833,False,False,False,False,-0.0612692259577383,-0.041379363208180295
"(10.0, 14.0]",London,-1,3.0,0.75,30,5839,385,3471,388,3468,1499.3229917388646,176.60709631837656,0.06593594793629046,0.06644973454358623,0.5944511046412057,0.3396129474225039,-0.24803048467203287,0.25677735772201826,-0.021499247230606585,-0.019572547453247463,0.030246120280591978,0.07107216745770963,-0.005136219521419169,0.08066198295796877,False,False,False,False,-0.06012598884127868,-0.04081261803594263
"(7.0, 10.0]",NY-Asia,-1,0.75,1.0,60,3217,1859,1314,1869,1304,-7.868654249902305,141.66023276278702,0.5778675784892757,0.5809760646565123,0.4084550823748834,0.01367733913584085,0.02494560149207336,-0.0024459602890588455,-0.021535246196048904,-0.016095395403384928,0.044034887399063416,0.5703728094245052,0.0074947690647705345,0.5947635820696258,False,False,False,False,-0.0709620233280662,-0.04624863476205755
"(14.0, inf]",London-NY,-1,1.5,0.5,15,2783,481,1834,521,1794,189.66994680294746,54.234064164390134,0.17283507006827165,0.18720804886812792,0.65900107797341,0.1681638519583183,-0.07024793388429752,0.06815305310921577,-0.02158250713670236,0.007163450463010181,0.019487626361620602,0.13811123553564764,0.03472383453262401,0.15672944645934495,False,True,False,True,-0.04530147136608112,-0.03344198925139174
"(14.0, inf]",Asia,-1,3.0,0.75,15,7728,246,3386,260,3372,1772.00022263074,137.3161121888839,0.03183229813664596,0.03364389233954451,0.43814699792960665,0.5300207039337473,-0.23311335403726707,0.22929609506091356,-0.021585907033921308,-0.014792428773051756,0.017768648057567792,0.032661440836132885,-0.0008291426994869247,0.03846562044928097,False,False,False,False,-0.0056598530779836224,-0.013622880055952465
"(14.0, inf]",Asia,1,1.5,1.5,15,7728,1145,1349,1170,1324,276.46418384305224,137.3161121888839,0.14816252587991718,0.1513975155279503,0.1745600414078675,0.6772774327122153,-0.039596273291925464,0.03577435091136805,-0.02159057043812521,-0.011885601494025837,0.017768648057567792,0.15225830533781262,-0.004095779457895438,0.16381168089306228,False,False,False,False,-0.02365169462110975,-0.02262113252961748
"(10.0, 14.0]",NY-Asia,1,3.0,0.75,15,2523,34,1089,35,1088,734.6435368702041,74.45823660639032,0.013476020610384463,0.013872374157748711,0.43162901307966706,0.5548949663099485,-0.2832936979785969,0.2911785718867238,-0.021626912301302453,-0.020140586498686563,0.029511786209429375,0.017831208649346456,-0.004355188038961993,0.02564358874333027,False,False,False,False,-0.03538764796190799,-0.028507280131605223
"(7.0, 10.0]",NY-Asia,-1,1.5,1.0,30,3808,1002,1639,1006,1635,220.4585982565625,166.8150599151681,0.26313025210084034,0.26418067226890757,0.43040966386554624,0.30646008403361347,-0.03571428571428571,0.05789353945813091,-0.02162722207421365,-0.019001171654045582,0.04380647581805885,0.2964606520416562,-0.03333039994081588,0.3173137716429308,False,False,False,False,-0.06404625594506386,-0.042836739009638754
"(14.0, inf]",London-NY,-1,4.0,0.5,30,2783,121,2176,121,2176,598.0420999901226,54.234064164390134,0.043478260869565216,0.043478260869565216,0.7818900467121811,0.17463169241825371,-0.21703197987782968,0.21489116061448887,-0.021628445624961412,-0.021628445624961405,0.019487626361620602,0.028420381687975702,0.015057879181589514,0.037630060146403826,False,True,False,False,-0.045481256808339754,-0.03355485121665058
"(10.0, 14.0]",Asia,-1,1.0,1.5,30,7729,3601,2013,3623,1991,-519.6385087583191,229.12097637005954,0.46590762064950186,0.4687540432138698,0.2604476646396688,0.27364471471082935,0.07523612368999871,-0.0672323080292818,-0.021640507844272034,-0.01452445143335213,0.029644323504988943,0.47198896596486956,-0.006081345315367692,0.48790359459782934,False,False,False,False,-0.04023447999980273,-0.03093749392203738
"(10.0, 14.0]",NY,1,4.0,0.5,15,5079,24,3035,24,3035,1477.3199148901306,165.78285547779416,0.004725339633786178,0.004725339633786178,0.5975585745225438,0.39771608584367,-0.2798779287261272,0.29086826440049823,-0.021650510058606763,-0.021650510058606732,0.032640845732977784,0.006010973051476521,-0.0012856334176903428,0.009268411474137152,False,False,False,False,-0.04256032201036338,-0.03210541603448507
"(7.0, 10.0]",London-NY,1,1.0,1.5,30,1712,972,607,989,590,-20.19861160495586,78.41706703759255,0.5677570093457944,0.5776869158878505,0.35455607476635514,0.07768691588785043,0.03592289719626168,-0.011798254442147115,-0.021679718833264253,0.0031450475218759363,0.04580436158737882,0.4728196686111012,0.09493734073469323,0.5066386818318224,False,True,False,True,-0.0963016832609771,-0.058990701047120675
"(14.0, inf]",Asia,-1,2.0,1.0,15,7728,705,2406,742,2369,965.5626853509347,137.3161121888839,0.09122670807453416,0.09601449275362318,0.3113354037267081,0.5974378881987578,-0.12888198757763975,0.12494341166549361,-0.02170722396971393,-0.007343869932446848,0.017768648057567792,0.09708846584546472,-0.005861757770930565,0.10664468574267646,False,False,False,False,-0.015180597846351989,-0.01844391090803296
"(14.0, inf]",NY-Asia,1,0.75,1.0,60,1926,1032,769,1065,736,-14.475645118830132,32.35364231095475,0.5358255451713395,0.5529595015576324,0.39927310488058154,0.06490134994807895,0.002596053997923157,-0.007515911276651159,-0.021718217772473975,0.008266205903538486,0.016798360493745973,0.5493396083194171,-0.01351406314807757,0.5810226262101474,False,False,False,True,-0.048984910225396326,-0.03535156399893515
