month,bucket,phase,vol_state,side,horizon,legs,unorderable,mfe_first,mae_first,tape_unresolved
2026-04,"(0.0, 7.0]",Asia,unclassified,-1,60,34,0,0,0,0
2026-04,"(0.0, 7.0]",Asia-London,CONTRACTING,-1,60,1,0,0,0,0
2026-04,"(0.0, 7.0]",Asia-London,EXPANDING,-1,60,1,0,0,0,0
2026-04,"(0.0, 7.0]",London,CONTRACTING,-1,60,19,0,0,0,0
2026-04,"(0.0, 7.0]",London,STABLE,-1,60,19,0,0,0,0
2026-04,"(0.0, 7.0]",NY,CONTRACTING,-1,60,5,0,0,0,0
2026-04,"(0.0, 7.0]",NY-Asia,CONTRACTING,-1,60,53,0,0,0,0
2026-04,"(0.0, 7.0]",NY-Asia,STABLE,-1,60,24,0,0,0,0
2026-04,"(7.0, 10.0]",Asia,CONTRACTING,-1,60,189,0,0,0,0
2026-04,"(7.0, 10.0]",Asia,EXPANDING,-1,60,127,1,0,1,0
2026-04,"(7.0, 10.0]",Asia,STABLE,-1,60,228,1,1,0,0
2026-04,"(7.0, 10.0]",Asia,unclassified,-1,60,70,0,0,0,0
2026-04,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,60,10,0,0,0,0
2026-04,"(7.0, 10.0]",Asia-London,EXPANDING,-1,60,21,0,0,0,0
2026-04,"(7.0, 10.0]",Asia-London,STABLE,-1,60,37,0,0,0,0
2026-04,"(7.0, 10.0]",London,CONTRACTING,-1,60,91,0,0,0,0
2026-04,"(7.0, 10.0]",London,EXPANDING,-1,60,28,0,0,0,0
2026-04,"(7.0, 10.0]",London,STABLE,-1,60,238,1,0,1,0
2026-04,"(7.0, 10.0]",London-NY,EXPANDING,-1,60,11,0,0,0,0
2026-04,"(7.0, 10.0]",London-NY,STABLE,-1,60,25,0,0,0,0
2026-04,"(7.0, 10.0]",NY,CONTRACTING,-1,60,42,0,0,0,0
2026-04,"(7.0, 10.0]",NY,STABLE,-1,60,13,0,0,0,0
2026-04,"(7.0, 10.0]",NY-Asia,CONTRACTING,-1,60,94,0,0,0,0
2026-04,"(7.0, 10.0]",NY-Asia,EXPANDING,-1,60,17,0,0,0,0
2026-04,"(7.0, 10.0]",NY-Asia,STABLE,-1,60,80,1,0,1,0
2026-04,"(10.0, 14.0]",Asia,CONTRACTING,-1,60,134,0,0,0,0
2026-04,"(10.0, 14.0]",Asia,EXPANDING,-1,60,126,0,0,0,0
2026-04,"(10.0, 14.0]",Asia,STABLE,-1,60,197,0,0,0,0
2026-04,"(10.0, 14.0]",Asia,unclassified,-1,60,48,0,0,0,0
2026-04,"(10.0, 14.0]",Asia-London,CONTRACTING,-1,60,7,0,0,0,0
2026-04,"(10.0, 14.0]",Asia-London,EXPANDING,-1,60,62,0,0,0,0
2026-04,"(10.0, 14.0]",Asia-London,STABLE,-1,60,33,0,0,0,0
2026-04,"(10.0, 14.0]",London,CONTRACTING,-1,60,107,0,0,0,0
2026-04,"(10.0, 14.0]",London,EXPANDING,-1,60,103,0,0,0,0
2026-04,"(10.0, 14.0]",London,STABLE,-1,60,330,0,0,0,0
2026-04,"(10.0, 14.0]",London-NY,CONTRACTING,-1,60,14,0,0,0,0
2026-04,"(10.0, 14.0]",London-NY,EXPANDING,-1,60,64,0,0,0,0
2026-04,"(10.0, 14.0]",London-NY,STABLE,-1,60,49,3,0,3,0
2026-04,"(10.0, 14.0]",NY,CONTRACTING,-1,60,146,0,0,0,0
2026-04,"(10.0, 14.0]",NY,EXPANDING,-1,60,22,0,0,0,0
2026-04,"(10.0, 14.0]",NY,STABLE,-1,60,108,0,0,0,0
2026-04,"(10.0, 14.0]",NY-Asia,CONTRACTING,-1,60,66,0,0,0,0
2026-04,"(10.0, 14.0]",NY-Asia,EXPANDING,-1,60,21,0,0,0,0
2026-04,"(10.0, 14.0]",NY-Asia,STABLE,-1,60,97,4,4,0,0
2026-04,"(14.0, inf]",Asia,CONTRACTING,-1,60,121,0,0,0,0
2026-04,"(14.0, inf]",Asia,EXPANDING,-1,60,150,0,0,0,0
2026-04,"(14.0, inf]",Asia,STABLE,-1,60,143,0,0,0,0
2026-04,"(14.0, inf]",Asia,unclassified,-1,60,86,0,0,0,0
2026-04,"(14.0, inf]",Asia-London,CONTRACTING,-1,60,2,0,0,0,0
2026-04,"(14.0, inf]",Asia-London,EXPANDING,-1,60,53,0,0,0,0
2026-04,"(14.0, inf]",Asia-London,STABLE,-1,60,25,1,0,1,0
2026-04,"(14.0, inf]",London,CONTRACTING,-1,60,32,0,0,0,0
2026-04,"(14.0, inf]",London,EXPANDING,-1,60,122,1,0,1,0
2026-04,"(14.0, inf]",London,STABLE,-1,60,171,0,0,0,0
2026-04,"(14.0, inf]",London-NY,CONTRACTING,-1,60,6,0,0,0,0
2026-04,"(14.0, inf]",London-NY,EXPANDING,-1,60,122,0,0,0,0
2026-04,"(14.0, inf]",London-NY,STABLE,-1,60,87,2,0,2,0
2026-04,"(14.0, inf]",NY,CONTRACTING,-1,60,120,0,0,0,0
2026-04,"(14.0, inf]",NY,EXPANDING,-1,60,196,0,0,0,0
2026-04,"(14.0, inf]",NY,STABLE,-1,60,356,3,2,1,0
2026-04,"(14.0, inf]",NY-Asia,CONTRACTING,-1,60,26,0,0,0,0
2026-04,"(14.0, inf]",NY-Asia,EXPANDING,-1,60,90,1,1,0,0
2026-04,"(14.0, inf]",NY-Asia,STABLE,-1,60,62,0,0,0,0
2026-04,unclassified,Asia,unclassified,-1,60,110,0,0,0,0
2026-05,"(0.0, 7.0]",Asia,CONTRACTING,1,15,63,11,8,3,0
2026-05,"(0.0, 7.0]",Asia,EXPANDING,1,15,8,0,0,0,0
2026-05,"(0.0, 7.0]",Asia,STABLE,1,15,75,10,5,5,0
2026-05,"(0.0, 7.0]",Asia,unclassified,1,15,60,6,3,3,0
2026-05,"(0.0, 7.0]",Asia-London,CONTRACTING,1,15,2,0,0,0,0
2026-05,"(0.0, 7.0]",Asia-London,STABLE,1,15,1,0,0,0,0
2026-05,"(0.0, 7.0]",London,CONTRACTING,1,15,29,0,0,0,0
2026-05,"(0.0, 7.0]",London,EXPANDING,1,15,5,0,0,0,0
2026-05,"(0.0, 7.0]",London,STABLE,1,15,21,1,1,0,0
2026-05,"(0.0, 7.0]",NY,CONTRACTING,1,15,26,4,2,2,0
2026-05,"(0.0, 7.0]",NY,EXPANDING,1,15,5,1,1,0,0
2026-05,"(0.0, 7.0]",NY,STABLE,1,15,10,1,1,0,0
2026-05,"(0.0, 7.0]",NY-Asia,CONTRACTING,1,15,110,13,7,6,0
2026-05,"(0.0, 7.0]",NY-Asia,EXPANDING,1,15,12,1,1,0,0
2026-05,"(0.0, 7.0]",NY-Asia,STABLE,1,15,135,15,7,8,0
2026-05,"(7.0, 10.0]",Asia,CONTRACTING,1,15,217,17,10,7,0
2026-05,"(7.0, 10.0]",Asia,EXPANDING,1,15,124,21,10,11,0
2026-05,"(7.0, 10.0]",Asia,STABLE,1,15,244,27,13,14,0
2026-05,"(7.0, 10.0]",Asia,unclassified,1,15,97,6,1,5,0
2026-05,"(7.0, 10.0]",Asia-London,EXPANDING,1,15,10,0,0,0,0
2026-05,"(7.0, 10.0]",Asia-London,STABLE,1,15,25,6,5,1,0
2026-05,"(7.0, 10.0]",London,CONTRACTING,1,15,126,14,5,9,0
2026-05,"(7.0, 10.0]",London,EXPANDING,1,15,23,2,1,1,0
2026-05,"(7.0, 10.0]",London,STABLE,1,15,288,31,11,20,0
2026-05,"(7.0, 10.0]",London-NY,CONTRACTING,1,15,7,0,0,0,0
2026-05,"(7.0, 10.0]",London-NY,EXPANDING,1,15,13,2,0,2,0
2026-05,"(7.0, 10.0]",London-NY,STABLE,1,15,32,1,0,1,0
2026-05,"(7.0, 10.0]",NY,CONTRACTING,1,15,85,8,4,4,0
2026-05,"(7.0, 10.0]",NY,EXPANDING,1,15,6,0,0,0,0
2026-05,"(7.0, 10.0]",NY,STABLE,1,15,84,5,3,2,0
2026-05,"(7.0, 10.0]",NY-Asia,CONTRACTING,1,15,124,15,7,8,0
2026-05,"(7.0, 10.0]",NY-Asia,EXPANDING,1,15,31,4,1,3,0
2026-05,"(7.0, 10.0]",NY-Asia,STABLE,1,15,222,20,9,11,0
2026-05,"(10.0, 14.0]",Asia,CONTRACTING,1,15,99,4,2,2,0
2026-05,"(10.0, 14.0]",Asia,EXPANDING,1,15,190,29,14,15,0
2026-05,"(10.0, 14.0]",Asia,STABLE,1,15,291,14,9,5,0
2026-05,"(10.0, 14.0]",Asia,unclassified,1,15,38,3,1,2,0
2026-05,"(10.0, 14.0]",Asia-London,CONTRACTING,1,15,3,1,1,0,0
2026-05,"(10.0, 14.0]",Asia-London,EXPANDING,1,15,64,3,2,1,0
2026-05,"(10.0, 14.0]",Asia-London,STABLE,1,15,60,5,2,3,0
2026-05,"(10.0, 14.0]",London,CONTRACTING,1,15,93,14,8,6,0
2026-05,"(10.0, 14.0]",London,EXPANDING,1,15,112,11,7,4,0
2026-05,"(10.0, 14.0]",London,STABLE,1,15,397,34,22,12,0
2026-05,"(10.0, 14.0]",London-NY,CONTRACTING,1,15,17,2,0,2,0
2026-05,"(10.0, 14.0]",London-NY,EXPANDING,1,15,62,7,4,3,0
2026-05,"(10.0, 14.0]",London-NY,STABLE,1,15,60,4,2,2,0
2026-05,"(10.0, 14.0]",NY,CONTRACTING,1,15,143,14,7,7,0
2026-05,"(10.0, 14.0]",NY,EXPANDING,1,15,10,0,0,0,0
2026-05,"(10.0, 14.0]",NY,STABLE,1,15,65,4,3,1,0
2026-05,"(10.0, 14.0]",NY-Asia,CONTRACTING,1,15,27,1,1,0,0
2026-05,"(10.0, 14.0]",NY-Asia,EXPANDING,1,15,30,3,1,2,0
2026-05,"(10.0, 14.0]",NY-Asia,STABLE,1,15,43,4,1,3,0
2026-05,"(14.0, inf]",Asia,CONTRACTING,1,15,47,6,5,1,0
2026-05,"(14.0, inf]",Asia,EXPANDING,1,15,161,13,10,3,0
2026-05,"(14.0, inf]",Asia,STABLE,1,15,142,20,10,10,0
2026-05,"(14.0, inf]",Asia,unclassified,1,15,47,5,1,4,0
2026-05,"(14.0, inf]",Asia-London,CONTRACTING,1,15,2,0,0,0,0
2026-05,"(14.0, inf]",Asia-London,EXPANDING,1,15,47,6,4,2,0
2026-05,"(14.0, inf]",Asia-London,STABLE,1,15,38,5,1,4,0
2026-05,"(14.0, inf]",London,CONTRACTING,1,15,18,0,0,0,0
2026-05,"(14.0, inf]",London,EXPANDING,1,15,78,9,1,8,0
2026-05,"(14.0, inf]",London,STABLE,1,15,70,3,1,2,0
2026-05,"(14.0, inf]",London-NY,CONTRACTING,1,15,3,1,0,1,0
2026-05,"(14.0, inf]",London-NY,EXPANDING,1,15,136,12,9,3,0
2026-05,"(14.0, inf]",London-NY,STABLE,1,15,48,7,0,7,0
2026-05,"(14.0, inf]",NY,CONTRACTING,1,15,124,8,2,6,0
2026-05,"(14.0, inf]",NY,EXPANDING,1,15,169,13,4,9,0
2026-05,"(14.0, inf]",NY,STABLE,1,15,281,25,14,11,0
2026-05,"(14.0, inf]",NY-Asia,CONTRACTING,1,15,10,1,1,0,0
2026-05,"(14.0, inf]",NY-Asia,EXPANDING,1,15,33,3,1,2,0
2026-05,"(14.0, inf]",NY-Asia,STABLE,1,15,12,0,0,0,0
2026-05,unclassified,Asia,unclassified,1,15,110,14,6,8,0
2026-05,"(0.0, 7.0]",Asia,CONTRACTING,1,30,63,4,3,1,0
2026-05,"(0.0, 7.0]",Asia,EXPANDING,1,30,8,0,0,0,0
2026-05,"(0.0, 7.0]",Asia,STABLE,1,30,75,3,3,0,0
2026-05,"(0.0, 7.0]",Asia,unclassified,1,30,60,1,1,0,0
2026-05,"(0.0, 7.0]",Asia-London,CONTRACTING,1,30,2,0,0,0,0
2026-05,"(0.0, 7.0]",Asia-London,STABLE,1,30,1,0,0,0,0
2026-05,"(0.0, 7.0]",London,CONTRACTING,1,30,29,0,0,0,0
2026-05,"(0.0, 7.0]",London,EXPANDING,1,30,5,0,0,0,0
2026-05,"(0.0, 7.0]",London,STABLE,1,30,21,0,0,0,0
2026-05,"(0.0, 7.0]",NY,CONTRACTING,1,30,26,0,0,0,0
2026-05,"(0.0, 7.0]",NY,EXPANDING,1,30,5,0,0,0,0
2026-05,"(0.0, 7.0]",NY,STABLE,1,30,10,0,0,0,0
2026-05,"(0.0, 7.0]",NY-Asia,CONTRACTING,1,30,100,2,2,0,0
2026-05,"(0.0, 7.0]",NY-Asia,EXPANDING,1,30,11,0,0,0,0
2026-05,"(0.0, 7.0]",NY-Asia,STABLE,1,30,108,0,0,0,0
2026-05,"(7.0, 10.0]",Asia,CONTRACTING,1,30,214,3,3,0,0
2026-05,"(7.0, 10.0]",Asia,EXPANDING,1,30,124,5,4,1,0
2026-05,"(7.0, 10.0]",Asia,STABLE,1,30,244,10,4,6,0
2026-05,"(7.0, 10.0]",Asia,unclassified,1,30,97,1,0,1,0
2026-05,"(7.0, 10.0]",Asia-London,EXPANDING,1,30,10,0,0,0,0
2026-05,"(7.0, 10.0]",Asia-London,STABLE,1,30,25,6,6,0,0
2026-05,"(7.0, 10.0]",London,CONTRACTING,1,30,126,1,0,1,0
2026-05,"(7.0, 10.0]",London,EXPANDING,1,30,23,0,0,0,0
2026-05,"(7.0, 10.0]",London,STABLE,1,30,288,7,0,7,0
2026-05,"(7.0, 10.0]",London-NY,CONTRACTING,1,30,7,0,0,0,0
2026-05,"(7.0, 10.0]",London-NY,EXPANDING,1,30,13,0,0,0,0
2026-05,"(7.0, 10.0]",London-NY,STABLE,1,30,32,1,0,1,0
2026-05,"(7.0, 10.0]",NY,CONTRACTING,1,30,85,2,1,1,0
2026-05,"(7.0, 10.0]",NY,EXPANDING,1,30,6,0,0,0,0
2026-05,"(7.0, 10.0]",NY,STABLE,1,30,84,1,1,0,0
2026-05,"(7.0, 10.0]",NY-Asia,CONTRACTING,1,30,115,0,0,0,0
2026-05,"(7.0, 10.0]",NY-Asia,EXPANDING,1,30,30,1,0,1,0
2026-05,"(7.0, 10.0]",NY-Asia,STABLE,1,30,210,2,2,0,0
2026-05,"(10.0, 14.0]",Asia,CONTRACTING,1,30,99,0,0,0,0
2026-05,"(10.0, 14.0]",Asia,EXPANDING,1,30,190,7,6,1,0
2026-05,"(10.0, 14.0]",Asia,STABLE,1,30,291,2,2,0,0
2026-05,"(10.0, 14.0]",Asia,unclassified,1,30,38,1,0,1,0
2026-05,"(10.0, 14.0]",Asia-London,CONTRACTING,1,30,3,0,0,0,0
2026-05,"(10.0, 14.0]",Asia-London,EXPANDING,1,30,64,0,0,0,0
2026-05,"(10.0, 14.0]",Asia-London,STABLE,1,30,60,1,0,1,0
2026-05,"(10.0, 14.0]",London,CONTRACTING,1,30,93,2,1,1,0
2026-05,"(10.0, 14.0]",London,EXPANDING,1,30,112,4,4,0,0
2026-05,"(10.0, 14.0]",London,STABLE,1,30,397,4,1,3,0
2026-05,"(10.0, 14.0]",London-NY,CONTRACTING,1,30,17,0,0,0,0
2026-05,"(10.0, 14.0]",London-NY,EXPANDING,1,30,62,2,2,0,0
2026-05,"(10.0, 14.0]",London-NY,STABLE,1,30,60,0,0,0,0
2026-05,"(10.0, 14.0]",NY,CONTRACTING,1,30,143,2,2,0,0
2026-05,"(10.0, 14.0]",NY,EXPANDING,1,30,10,0,0,0,0
2026-05,"(10.0, 14.0]",NY,STABLE,1,30,65,1,1,0,0
2026-05,"(10.0, 14.0]",NY-Asia,CONTRACTING,1,30,27,0,0,0,0
2026-05,"(10.0, 14.0]",NY-Asia,EXPANDING,1,30,30,0,0,0,0
2026-05,"(10.0, 14.0]",NY-Asia,STABLE,1,30,41,4,3,1,0
2026-05,"(14.0, inf]",Asia,CONTRACTING,1,30,47,1,1,0,0
2026-05,"(14.0, inf]",Asia,EXPANDING,1,30,161,4,3,1,0
2026-05,"(14.0, inf]",Asia,STABLE,1,30,142,1,1,0,0
2026-05,"(14.0, inf]",Asia,unclassified,1,30,47,0,0,0,0
2026-05,"(14.0, inf]",Asia-London,CONTRACTING,1,30,2,0,0,0,0
2026-05,"(14.0, inf]",Asia-London,EXPANDING,1,30,47,2,2,0,0
2026-05,"(14.0, inf]",Asia-London,STABLE,1,30,38,1,0,1,0
2026-05,"(14.0, inf]",London,CONTRACTING,1,30,18,0,0,0,0
2026-05,"(14.0, inf]",London,EXPANDING,1,30,78,2,0,2,0
2026-05,"(14.0, inf]",London,STABLE,1,30,70,1,0,1,0
2026-05,"(14.0, inf]",London-NY,CONTRACTING,1,30,3,0,0,0,0
2026-05,"(14.0, inf]",London-NY,EXPANDING,1,30,136,5,2,3,0
2026-05,"(14.0, inf]",London-NY,STABLE,1,30,48,2,0,2,0
2026-05,"(14.0, inf]",NY,CONTRACTING,1,30,124,1,0,1,0
2026-05,"(14.0, inf]",NY,EXPANDING,1,30,169,3,0,3,0
2026-05,"(14.0, inf]",NY,STABLE,1,30,281,14,10,4,0
2026-05,"(14.0, inf]",NY-Asia,CONTRACTING,1,30,10,0,0,0,0
2026-05,"(14.0, inf]",NY-Asia,EXPANDING,1,30,33,0,0,0,0
2026-05,"(14.0, inf]",NY-Asia,STABLE,1,30,11,0,0,0,0
2026-05,unclassified,Asia,unclassified,1,30,110,3,1,2,0
2026-05,"(0.0, 7.0]",Asia,CONTRACTING,1,60,63,0,0,0,0
2026-05,"(0.0, 7.0]",Asia,EXPANDING,1,60,8,0,0,0,0
2026-05,"(0.0, 7.0]",Asia,STABLE,1,60,75,0,0,0,0
2026-05,"(0.0, 7.0]",Asia,unclassified,1,60,60,0,0,0,0
2026-05,"(0.0, 7.0]",Asia-London,CONTRACTING,1,60,2,0,0,0,0
2026-05,"(0.0, 7.0]",Asia-London,STABLE,1,60,1,0,0,0,0
2026-05,"(0.0, 7.0]",London,CONTRACTING,1,60,29,0,0,0,0
2026-05,"(0.0, 7.0]",London,EXPANDING,1,60,5,0,0,0,0
2026-05,"(0.0, 7.0]",London,STABLE,1,60,21,0,0,0,0
2026-05,"(0.0, 7.0]",NY,CONTRACTING,1,60,26,0,0,0,0
2026-05,"(0.0, 7.0]",NY,EXPANDING,1,60,5,0,0,0,0
2026-05,"(0.0, 7.0]",NY,STABLE,1,60,10,0,0,0,0
2026-05,"(0.0, 7.0]",NY-Asia,CONTRACTING,1,60,80,0,0,0,0
2026-05,"(0.0, 7.0]",NY-Asia,EXPANDING,1,60,6,0,0,0,0
2026-05,"(0.0, 7.0]",NY-Asia,STABLE,1,60,78,0,0,0,0
2026-05,"(7.0, 10.0]",Asia,CONTRACTING,1,60,212,0,0,0,0
2026-05,"(7.0, 10.0]",Asia,EXPANDING,1,60,124,0,0,0,0
2026-05,"(7.0, 10.0]",Asia,STABLE,1,60,244,0,0,0,0
2026-05,"(7.0, 10.0]",Asia,unclassified,1,60,95,2,1,1,0
2026-05,"(7.0, 10.0]",Asia-London,EXPANDING,1,60,10,0,0,0,0
2026-05,"(7.0, 10.0]",Asia-London,STABLE,1,60,25,1,1,0,0
2026-05,"(7.0, 10.0]",London,CONTRACTING,1,60,126,0,0,0,0
2026-05,"(7.0, 10.0]",London,EXPANDING,1,60,23,0,0,0,0
2026-05,"(7.0, 10.0]",London,STABLE,1,60,288,0,0,0,0
2026-05,"(7.0, 10.0]",London-NY,CONTRACTING,1,60,7,0,0,0,0
2026-05,"(7.0, 10.0]",London-NY,EXPANDING,1,60,13,0,0,0,0
2026-05,"(7.0, 10.0]",London-NY,STABLE,1,60,32,0,0,0,0
2026-05,"(7.0, 10.0]",NY,CONTRACTING,1,60,85,0,0,0,0
2026-05,"(7.0, 10.0]",NY,EXPANDING,1,60,6,0,0,0,0
2026-05,"(7.0, 10.0]",NY,STABLE,1,60,84,0,0,0,0
2026-05,"(7.0, 10.0]",NY-Asia,CONTRACTING,1,60,96,0,0,0,0
2026-05,"(7.0, 10.0]",NY-Asia,EXPANDING,1,60,19,1,0,1,0
2026-05,"(7.0, 10.0]",NY-Asia,STABLE,1,60,177,0,0,0,0
2026-05,"(10.0, 14.0]",Asia,CONTRACTING,1,60,99,0,0,0,0
2026-05,"(10.0, 14.0]",Asia,EXPANDING,1,60,190,0,0,0,0
2026-05,"(10.0, 14.0]",Asia,STABLE,1,60,291,0,0,0,0
2026-05,"(10.0, 14.0]",Asia,unclassified,1,60,36,0,0,0,0
2026-05,"(10.0, 14.0]",Asia-London,CONTRACTING,1,60,3,0,0,0,0
2026-05,"(10.0, 14.0]",Asia-London,EXPANDING,1,60,64,0,0,0,0
2026-05,"(10.0, 14.0]",Asia-London,STABLE,1,60,60,0,0,0,0
2026-05,"(10.0, 14.0]",London,CONTRACTING,1,60,93,0,0,0,0
2026-05,"(10.0, 14.0]",London,EXPANDING,1,60,112,0,0,0,0
2026-05,"(10.0, 14.0]",London,STABLE,1,60,397,0,0,0,0
2026-05,"(10.0, 14.0]",London-NY,CONTRACTING,1,60,17,0,0,0,0
2026-05,"(10.0, 14.0]",London-NY,EXPANDING,1,60,62,0,0,0,0
2026-05,"(10.0, 14.0]",London-NY,STABLE,1,60,60,0,0,0,0
2026-05,"(10.0, 14.0]",NY,CONTRACTING,1,60,143,0,0,0,0
2026-05,"(10.0, 14.0]",NY,EXPANDING,1,60,10,0,0,0,0
2026-05,"(10.0, 14.0]",NY,STABLE,1,60,65,0,0,0,0
2026-05,"(10.0, 14.0]",NY-Asia,CONTRACTING,1,60,25,0,0,0,0
2026-05,"(10.0, 14.0]",NY-Asia,EXPANDING,1,60,30,0,0,0,0
2026-05,"(10.0, 14.0]",NY-Asia,STABLE,1,60,38,0,0,0,0
2026-05,"(14.0, inf]",Asia,CONTRACTING,1,60,47,0,0,0,0
2026-05,"(14.0, inf]",Asia,EXPANDING,1,60,161,0,0,0,0
2026-05,"(14.0, inf]",Asia,STABLE,1,60,142,0,0,0,0
2026-05,"(14.0, inf]",Asia,unclassified,1,60,47,0,0,0,0
2026-05,"(14.0, inf]",Asia-London,CONTRACTING,1,60,2,0,0,0,0
2026-05,"(14.0, inf]",Asia-London,EXPANDING,1,60,47,0,0,0,0
2026-05,"(14.0, inf]",Asia-London,STABLE,1,60,38,1,0,1,0
2026-05,"(14.0, inf]",London,CONTRACTING,1,60,18,0,0,0,0
2026-05,"(14.0, inf]",London,EXPANDING,1,60,78,0,0,0,0
2026-05,"(14.0, inf]",London,STABLE,1,60,70,0,0,0,0
2026-05,"(14.0, inf]",London-NY,CONTRACTING,1,60,3,0,0,0,0
2026-05,"(14.0, inf]",London-NY,EXPANDING,1,60,136,0,0,0,0
2026-05,"(14.0, inf]",London-NY,STABLE,1,60,48,0,0,0,0
2026-05,"(14.0, inf]",NY,CONTRACTING,1,60,124,0,0,0,0
2026-05,"(14.0, inf]",NY,EXPANDING,1,60,169,1,0,1,0
2026-05,"(14.0, inf]",NY,STABLE,1,60,281,13,13,0,0
2026-05,"(14.0, inf]",NY-Asia,CONTRACTING,1,60,10,0,0,0,0
2026-05,"(14.0, inf]",NY-Asia,EXPANDING,1,60,33,0,0,0,0
2026-05,"(14.0, inf]",NY-Asia,STABLE,1,60,8,0,0,0,0
2026-05,unclassified,Asia,unclassified,1,60,110,0,0,0,0
2026-05,"(0.0, 7.0]",Asia,CONTRACTING,-1,15,63,11,3,8,0
2026-05,"(0.0, 7.0]",Asia,EXPANDING,-1,15,8,0,0,0,0
2026-05,"(0.0, 7.0]",Asia,STABLE,-1,15,75,10,5,5,0
2026-05,"(0.0, 7.0]",Asia,unclassified,-1,15,60,6,3,3,0
2026-05,"(0.0, 7.0]",Asia-London,CONTRACTING,-1,15,2,0,0,0,0
2026-05,"(0.0, 7.0]",Asia-London,STABLE,-1,15,1,0,0,0,0
2026-05,"(0.0, 7.0]",London,CONTRACTING,-1,15,29,0,0,0,0
2026-05,"(0.0, 7.0]",London,EXPANDING,-1,15,5,0,0,0,0
2026-05,"(0.0, 7.0]",London,STABLE,-1,15,21,1,0,1,0
2026-05,"(0.0, 7.0]",NY,CONTRACTING,-1,15,26,4,2,2,0
2026-05,"(0.0, 7.0]",NY,EXPANDING,-1,15,5,1,0,1,0
2026-05,"(0.0, 7.0]",NY,STABLE,-1,15,10,1,0,1,0
2026-05,"(0.0, 7.0]",NY-Asia,CONTRACTING,-1,15,110,13,6,7,0
2026-05,"(0.0, 7.0]",NY-Asia,EXPANDING,-1,15,12,1,0,1,0
2026-05,"(0.0, 7.0]",NY-Asia,STABLE,-1,15,135,15,8,7,0
2026-05,"(7.0, 10.0]",Asia,CONTRACTING,-1,15,217,17,7,10,0
2026-05,"(7.0, 10.0]",Asia,EXPANDING,-1,15,124,21,11,10,0
2026-05,"(7.0, 10.0]",Asia,STABLE,-1,15,244,27,14,13,0
2026-05,"(7.0, 10.0]",Asia,unclassified,-1,15,97,6,5,1,0
2026-05,"(7.0, 10.0]",Asia-London,EXPANDING,-1,15,10,0,0,0,0
2026-05,"(7.0, 10.0]",Asia-London,STABLE,-1,15,25,6,1,5,0
2026-05,"(7.0, 10.0]",London,CONTRACTING,-1,15,126,14,9,5,0
2026-05,"(7.0, 10.0]",London,EXPANDING,-1,15,23,2,1,1,0
2026-05,"(7.0, 10.0]",London,STABLE,-1,15,288,31,20,11,0
2026-05,"(7.0, 10.0]",London-NY,CONTRACTING,-1,15,7,0,0,0,0
2026-05,"(7.0, 10.0]",London-NY,EXPANDING,-1,15,13,2,2,0,0
2026-05,"(7.0, 10.0]",London-NY,STABLE,-1,15,32,1,1,0,0
2026-05,"(7.0, 10.0]",NY,CONTRACTING,-1,15,85,8,4,4,0
2026-05,"(7.0, 10.0]",NY,EXPANDING,-1,15,6,0,0,0,0
2026-05,"(7.0, 10.0]",NY,STABLE,-1,15,84,5,2,3,0
2026-05,"(7.0, 10.0]",NY-Asia,CONTRACTING,-1,15,124,15,8,7,0
2026-05,"(7.0, 10.0]",NY-Asia,EXPANDING,-1,15,31,4,3,1,0
2026-05,"(7.0, 10.0]",NY-Asia,STABLE,-1,15,222,20,11,9,0
2026-05,"(10.0, 14.0]",Asia,CONTRACTING,-1,15,99,4,2,2,0
2026-05,"(10.0, 14.0]",Asia,EXPANDING,-1,15,190,29,15,14,0
2026-05,"(10.0, 14.0]",Asia,STABLE,-1,15,291,14,5,9,0
2026-05,"(10.0, 14.0]",Asia,unclassified,-1,15,38,3,2,1,0
2026-05,"(10.0, 14.0]",Asia-London,CONTRACTING,-1,15,3,1,0,1,0
2026-05,"(10.0, 14.0]",Asia-London,EXPANDING,-1,15,64,3,1,2,0
2026-05,"(10.0, 14.0]",Asia-London,STABLE,-1,15,60,5,3,2,0
2026-05,"(10.0, 14.0]",London,CONTRACTING,-1,15,93,14,6,8,0
2026-05,"(10.0, 14.0]",London,EXPANDING,-1,15,112,11,4,7,0
2026-05,"(10.0, 14.0]",London,STABLE,-1,15,397,34,12,22,0
2026-05,"(10.0, 14.0]",London-NY,CONTRACTING,-1,15,17,2,2,0,0
2026-05,"(10.0, 14.0]",London-NY,EXPANDING,-1,15,62,7,3,4,0
2026-05,"(10.0, 14.0]",London-NY,STABLE,-1,15,60,4,2,2,0
2026-05,"(10.0, 14.0]",NY,CONTRACTING,-1,15,143,14,7,7,0
2026-05,"(10.0, 14.0]",NY,EXPANDING,-1,15,10,0,0,0,0
2026-05,"(10.0, 14.0]",NY,STABLE,-1,15,65,4,1,3,0
2026-05,"(10.0, 14.0]",NY-Asia,CONTRACTING,-1,15,27,1,0,1,0
2026-05,"(10.0, 14.0]",NY-Asia,EXPANDING,-1,15,30,3,2,1,0
2026-05,"(10.0, 14.0]",NY-Asia,STABLE,-1,15,43,4,3,1,0
2026-05,"(14.0, inf]",Asia,CONTRACTING,-1,15,47,6,1,5,0
2026-05,"(14.0, inf]",Asia,EXPANDING,-1,15,161,13,3,10,0
